city,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,date
Pune,2026-08-15 03:00:00,2.4,3.6,98.0,5.0,4.7,39.0,34,2026-08-15
Pune,2026-08-15 04:00:00,2.2,3.3,94.0,4.7,4.5,39.0,34,2026-08-15
Pune,2026-08-15 05:00:00,2.5,4.0,103.0,5.0,4.4,39.0,33,2026-08-15
Pune,2026-08-15 06:00:00,3.1,5.2,139.0,5.3,4.4,40.0,34,2026-08-15
Pune,2026-08-15 07:00:00,3.8,6.2,188.0,5.7,4.4,42.0,34,2026-08-15
Pune,2026-08-15 08:00:00,3.8,6.1,214.0,5.7,4.3,44.0,34,2026-08-15
Pune,2026-08-15 09:00:00,3.3,5.2,195.0,4.8,4.0,48.0,34,2026-08-15
Pune,2026-08-15 10:00:00,3.6,6.7,153.0,3.4,3.6,53.0,34,2026-08-15
Pune,2026-08-15 11:00:00,4.4,9.3,123.0,2.4,3.3,57.0,34,2026-08-15
Pune,2026-08-15 12:00:00,5.7,13.5,118.0,2.0,3.2,61.0,34,2026-08-15
Pune,2026-08-15 13:00:00,6.2,14.3,123.0,2.0,3.3,65.0,33,2026-08-15
Pune,2026-08-15 14:00:00,6.8,13.8,131.0,2.3,3.4,66.0,33,2026-08-15
Pune,2026-08-15 15:00:00,6.8,14.2,138.0,3.1,3.5,63.0,33,2026-08-15
Pune,2026-08-15 16:00:00,6.9,15.1,147.0,4.2,3.7,57.0,32,2026-08-15
Pune,2026-08-15 17:00:00,9.3,18.1,155.0,6.2,3.8,51.0,32,2026-08-15
Pune,2026-08-15 18:00:00,10.5,22.1,163.0,7.6,4.4,47.0,31,2026-08-15
Pune,2026-08-15 19:00:00,10.6,20.3,172.0,9.5,5.1,40.0,31,2026-08-15
Pune,2026-08-15 20:00:00,9.1,15.9,175.0,10.6,5.7,36.0,31,2026-08-15
Pune,2026-08-15 21:00:00,7.0,11.5,172.0,10.4,5.9,35.0,31,2026-08-15
Pune,2026-08-15 22:00:00,4.8,7.7,164.0,9.5,5.9,36.0,31,2026-08-15
Pune,2026-08-15 23:00:00,4.6,7.3,154.0,8.5,5.8,37.0,30,2026-08-15
Pune,2026-08-16 00:00:00,4.6,7.4,139.0,7.4,5.6,38.0,30,2026-08-16
Pune,2026-08-16 01:00:00,4.4,7.1,122.0,6.1,5.2,40.0,30,2026-08-16
Pune,2026-08-16 02:00:00,3.1,6.0,110.0,5.1,4.9,41.0,30,2026-08-16
Pune,2026-08-16 03:00:00,2.8,4.8,107.0,4.8,4.7,41.0,30,2026-08-16
Pune,2026-08-16 04:00:00,2.3,3.7,110.0,4.8,4.6,41.0,30,2026-08-16
Pune,2026-08-16 05:00:00,2.3,3.1,114.0,4.5,4.3,42.0,30,2026-08-16
Pune,2026-08-16 06:00:00,2.4,3.8,120.0,4.5,4.3,43.0,30,2026-08-16
Pune,2026-08-16 07:00:00,3.3,5.2,128.0,4.4,4.4,44.0,30,2026-08-16
Pune,2026-08-16 08:00:00,4.4,8.9,132.0,4.1,4.4,47.0,30,2026-08-16
Pune,2026-08-16 09:00:00,6.9,16.1,127.0,3.4,4.3,53.0,30,2026-08-16
Pune,2026-08-16 10:00:00,8.1,18.7,117.0,2.5,4.1,60.0,31,2026-08-16
Pune,2026-08-16 11:00:00,8.7,20.8,110.0,1.8,3.9,66.0,32,2026-08-16
Pune,2026-08-16 12:00:00,9.1,21.4,109.0,1.5,3.7,69.0,33,2026-08-16
Pune,2026-08-16 13:00:00,8.6,19.7,110.0,1.5,3.6,70.0,34,2026-08-16
Pune,2026-08-16 14:00:00,7.9,16.9,113.0,1.7,3.5,69.0,34,2026-08-16
Pune,2026-08-16 15:00:00,7.6,15.3,118.0,2.1,3.5,66.0,34,2026-08-16
Pune,2026-08-16 16:00:00,6.8,13.2,126.0,2.7,3.7,61.0,35,2026-08-16
Pune,2026-08-16 17:00:00,8.3,18.0,133.0,3.4,3.5,56.0,35,2026-08-16
Pune,2026-08-16 18:00:00,7.4,14.4,141.0,4.8,4.2,52.0,34,2026-08-16
Pune,2026-08-16 19:00:00,7.0,12.4,149.0,6.7,5.2,45.0,34,2026-08-16
Pune,2026-08-16 20:00:00,5.8,9.1,153.0,8.3,6.0,40.0,33,2026-08-16
Pune,2026-08-16 21:00:00,5.7,7.9,152.0,9.3,6.6,36.0,32,2026-08-16
Pune,2026-08-16 22:00:00,5.4,6.7,147.0,9.9,7.1,33.0,32,2026-08-16
Pune,2026-08-16 23:00:00,4.6,5.4,141.0,9.9,7.2,32.0,32,2026-08-16
Pune,2026-08-17 00:00:00,3.3,4.1,132.0,8.8,6.6,34.0,32,2026-08-17
Pune,2026-08-17 01:00:00,2.8,4.0,121.0,7.0,5.5,38.0,32,2026-08-17
Pune,2026-08-17 02:00:00,2.7,3.9,112.0,5.6,4.7,41.0,31,2026-08-17
Pune,2026-08-17 03:00:00,2.4,3.9,105.0,5.0,4.3,42.0,31,2026-08-17
Pune,2026-08-17 04:00:00,2.6,4.3,100.0,4.7,4.2,41.0,31,2026-08-17
Pune,2026-08-17 05:00:00,2.3,4.3,104.0,4.0,3.8,44.0,31,2026-08-17
Pune,2026-08-17 06:00:00,2.4,3.9,126.0,4.4,4.0,44.0,31,2026-08-17
Pune,2026-08-17 07:00:00,2.7,4.0,158.0,4.9,4.4,44.0,31,2026-08-17
Pune,2026-08-17 08:00:00,3.1,4.5,176.0,5.1,4.6,45.0,31,2026-08-17
Pune,2026-08-17 09:00:00,4.6,7.1,168.0,4.7,4.7,48.0,31,2026-08-17
Pune,2026-08-17 10:00:00,5.8,9.6,146.0,4.1,4.7,52.0,30,2026-08-17
Pune,2026-08-17 11:00:00,8.6,16.0,130.0,3.5,4.7,56.0,30,2026-08-17
Pune,2026-08-17 12:00:00,8.1,15.1,127.0,3.0,4.5,59.0,30,2026-08-17
Pune,2026-08-17 13:00:00,6.6,13.0,130.0,2.6,4.2,62.0,29,2026-08-17
Pune,2026-08-17 14:00:00,7.2,13.4,134.0,2.8,4.1,62.0,29,2026-08-17
Pune,2026-08-17 15:00:00,8.0,15.4,139.0,3.7,4.2,59.0,29,2026-08-17
Pune,2026-08-17 16:00:00,8.6,16.5,147.0,5.2,4.5,54.0,29,2026-08-17
Pune,2026-08-17 17:00:00,8.6,18.3,154.0,4.5,3.9,51.0,29,2026-08-17
Pune,2026-08-17 18:00:00,9.4,18.6,163.0,7.1,4.8,45.0,29,2026-08-17
Pune,2026-08-17 19:00:00,8.7,15.3,173.0,10.6,6.0,37.0,30,2026-08-17
Pune,2026-08-17 20:00:00,8.9,14.4,177.0,12.7,6.8,31.0,30,2026-08-17
Pune,2026-08-17 21:00:00,6.9,11.4,172.0,12.1,6.8,30.0,31,2026-08-17
Pune,2026-08-17 22:00:00,5.1,7.8,161.0,10.2,6.5,31.0,31,2026-08-17
Pune,2026-08-17 23:00:00,4.0,5.7,149.0,8.5,6.1,32.0,31,2026-08-17
Pune,2026-08-18 00:00:00,3.8,5.7,133.0,7.7,5.8,32.0,31,2026-08-18
Pune,2026-08-18 01:00:00,4.0,6.2,116.0,7.1,5.6,32.0,31,2026-08-18
Pune,2026-08-18 02:00:00,3.4,5.0,104.0,6.6,5.4,32.0,31,2026-08-18
Pune,2026-08-18 03:00:00,2.3,3.4,100.0,6.2,5.3,31.0,31,2026-08-18
Pune,2026-08-18 04:00:00,2.0,2.5,102.0,6.0,5.3,31.0,31,2026-08-18
Pune,2026-08-18 05:00:00,1.5,2.5,108.0,4.5,4.4,35.0,31,2026-08-18
Pune,2026-08-18 06:00:00,2.0,3.2,124.0,5.0,4.6,34.0,31,2026-08-18
Pune,2026-08-18 07:00:00,3.2,4.5,145.0,5.8,4.8,33.0,31,2026-08-18
Pune,2026-08-18 08:00:00,3.6,6.0,157.0,5.9,4.8,34.0,31,2026-08-18
Pune,2026-08-18 09:00:00,4.7,9.2,151.0,4.9,4.5,39.0,31,2026-08-18
Pune,2026-08-18 10:00:00,4.4,9.1,136.0,3.4,4.1,46.0,31,2026-08-18
Pune,2026-08-18 11:00:00,5.2,10.8,124.0,2.3,3.7,51.0,31,2026-08-18
Pune,2026-08-18 12:00:00,6.2,12.4,120.0,1.9,3.5,54.0,30,2026-08-18
Pune,2026-08-18 13:00:00,5.5,11.4,120.0,1.8,3.4,55.0,30,2026-08-18
Pune,2026-08-18 14:00:00,5.2,10.2,122.0,2.1,3.5,55.0,29,2026-08-18
Pune,2026-08-18 15:00:00,5.6,10.2,128.0,2.8,3.8,54.0,29,2026-08-18
Pune,2026-08-18 16:00:00,6.8,11.2,137.0,3.9,4.3,51.0,28,2026-08-18
Pune,2026-08-18 17:00:00,7.9,13.7,145.0,4.0,4.2,49.0,28,2026-08-18
Pune,2026-08-18 18:00:00,8.0,12.6,150.0,6.3,5.1,43.0,28,2026-08-18
Pune,2026-08-18 19:00:00,8.8,13.4,154.0,9.4,6.4,36.0,28,2026-08-18
Pune,2026-08-18 20:00:00,8.6,12.5,154.0,11.4,7.3,30.0,28,2026-08-18
Pune,2026-08-18 21:00:00,7.2,9.9,148.0,11.4,7.6,28.0,27,2026-08-18
Pune,2026-08-18 22:00:00,5.9,7.7,139.0,10.3,7.5,29.0,28,2026-08-18
Pune,2026-08-18 23:00:00,4.5,5.9,129.0,9.1,7.2,29.0,28,2026-08-18
Pune,2026-08-19 00:00:00,3.4,4.5,118.0,8.1,6.7,29.0,28,2026-08-19
Pune,2026-08-19 01:00:00,2.7,3.5,106.0,7.0,6.0,30.0,28,2026-08-19
Pune,2026-08-19 02:00:00,2.2,2.8,98.0,6.1,5.5,30.0,27,2026-08-19
Pune,2026-08-19 03:00:00,1.9,2.4,93.0,5.5,5.2,31.0,27,2026-08-19
Pune,2026-08-19 04:00:00,1.8,2.3,92.0,5.1,5.1,31.0,27,2026-08-19
Pune,2026-08-19 05:00:00,2.7,4.2,98.0,4.7,4.7,33.0,27,2026-08-19
Pune,2026-08-19 06:00:00,3.2,4.5,121.0,5.4,5.1,33.0,27,2026-08-19
Pune,2026-08-19 07:00:00,3.5,5.0,151.0,6.2,5.5,33.0,28,2026-08-19
Pune,2026-08-19 08:00:00,4.6,7.3,170.0,6.5,5.8,35.0,28,2026-08-19
Pune,2026-08-19 09:00:00,6.0,10.3,164.0,5.6,5.7,42.0,28,2026-08-19
Pune,2026-08-19 10:00:00,7.1,13.1,147.0,4.0,5.3,51.0,28,2026-08-19
Pune,2026-08-19 11:00:00,7.4,14.7,133.0,2.9,5.1,58.0,29,2026-08-19
Pune,2026-08-19 12:00:00,8.1,16.5,129.0,2.6,5.1,62.0,29,2026-08-19
Pune,2026-08-19 13:00:00,8.4,15.9,128.0,2.6,5.2,64.0,30,2026-08-19
Pune,2026-08-19 14:00:00,8.0,14.5,132.0,3.1,5.3,63.0,30,2026-08-19
Pune,2026-08-19 15:00:00,7.8,13.8,142.0,4.0,5.4,59.0,31,2026-08-19
Pune,2026-08-19 16:00:00,7.4,12.7,157.0,5.2,5.5,52.0,32,2026-08-19
Pune,2026-08-19 17:00:00,10.6,20.7,168.0,6.0,5.6,48.0,32,2026-08-19
Pune,2026-08-19 18:00:00,10.4,18.6,174.0,8.5,6.5,42.0,32,2026-08-19
Pune,2026-08-19 19:00:00,10.2,16.8,176.0,11.9,7.8,34.0,33,2026-08-19
Pune,2026-08-19 20:00:00,10.1,15.5,173.0,13.9,8.6,28.0,33,2026-08-19
Pune,2026-08-19 21:00:00,9.5,13.9,162.0,13.3,8.5,27.0,34,2026-08-19
Pune,2026-08-19 22:00:00,7.4,10.7,146.0,11.3,7.9,29.0,34,2026-08-19
Pune,2026-08-19 23:00:00,5.6,8.8,131.0,9.4,7.2,30.0,34,2026-08-19
Pune,2026-08-20 00:00:00,4.3,6.6,118.0,8.2,6.6,31.0,35,2026-08-20
Pune,2026-08-20 01:00:00,3.5,5.5,107.0,7.1,5.9,31.0,35,2026-08-20
Pune,2026-08-20 02:00:00,3.2,4.9,99.0,6.3,5.4,32.0,35,2026-08-20
Pune,2026-08-20 03:00:00,2.9,4.4,95.0,5.9,5.2,32.0,35,2026-08-20
Pune,2026-08-20 04:00:00,2.6,3.8,94.0,5.7,5.2,32.0,36,2026-08-20
Pune,2026-08-20 05:00:00,2.6,4.5,100.0,4.8,4.9,34.0,36,2026-08-20
Pune,2026-08-20 06:00:00,3.1,4.9,118.0,5.2,5.2,34.0,36,2026-08-20
Pune,2026-08-20 07:00:00,4.0,7.8,141.0,5.6,5.7,35.0,36,2026-08-20
Pune,2026-08-20 08:00:00,5.5,10.1,156.0,5.6,5.9,38.0,36,2026-08-20
Pune,2026-08-20 09:00:00,7.1,14.0,152.0,4.7,5.7,46.0,36,2026-08-20
Pune,2026-08-20 10:00:00,9.6,21.2,138.0,3.3,5.2,57.0,36,2026-08-20
Pune,2026-08-20 11:00:00,9.7,20.4,129.0,2.3,4.8,66.0,37,2026-08-20
Pune,2026-08-20 12:00:00,15.8,40.2,129.0,1.9,4.6,70.0,37,2026-08-20
Pune,2026-08-20 13:00:00,10.7,23.0,133.0,1.7,4.5,72.0,39,2026-08-20
Pune,2026-08-20 14:00:00,9.9,19.9,137.0,2.0,4.5,72.0,40,2026-08-20
Pune,2026-08-20 15:00:00,10.0,19.8,140.0,2.6,4.7,70.0,40,2026-08-20
Pune,2026-08-20 16:00:00,10.0,19.3,143.0,3.6,5.0,65.0,41,2026-08-20
Pune,2026-08-20 17:00:00,12.2,25.3,150.0,4.8,5.5,65.0,41,2026-08-20
Pune,2026-08-20 18:00:00,11.7,22.5,165.0,7.6,6.4,56.0,42,2026-08-20
Pune,2026-08-20 19:00:00,12.0,20.5,184.0,11.5,7.7,44.0,42,2026-08-20
Pune,2026-08-20 20:00:00,11.5,19.2,193.0,14.0,8.6,35.0,42,2026-08-20
Pune,2026-08-20 21:00:00,10.6,17.7,183.0,14.0,8.8,31.0,43,2026-08-20
Pune,2026-08-20 22:00:00,9.4,15.1,164.0,12.7,8.6,30.0,43,2026-08-20
Pune,2026-08-20 23:00:00,7.6,12.0,145.0,11.1,8.1,30.0,43,2026-08-20
Pune,2026-08-21 00:00:00,5.9,9.3,131.0,9.1,7.2,31.0,44,2026-08-21
Pune,2026-08-21 01:00:00,3.8,6.2,117.0,6.8,6.1,33.0,44,2026-08-21
Pune,2026-08-21 02:00:00,2.5,4.2,108.0,5.1,5.2,35.0,44,2026-08-21
Pune,2026-08-21 03:00:00,2.1,3.2,102.0,4.6,4.9,35.0,44,2026-08-21
Pune,2026-08-21 04:00:00,2.1,2.8,99.0,4.7,4.9,34.0,44,2026-08-21
Pune,2026-08-21 05:00:00,2.6,4.2,104.0,5.0,5.1,34.0,44,2026-08-21
Pune,2026-08-21 06:00:00,2.7,3.7,123.0,5.2,5.2,34.0,44,2026-08-21
Pune,2026-08-21 07:00:00,2.8,3.9,148.0,5.4,5.3,35.0,44,2026-08-21
Pune,2026-08-21 08:00:00,3.8,5.9,163.0,5.3,5.3,39.0,43,2026-08-21
Pune,2026-08-21 09:00:00,5.9,10.7,155.0,4.4,5.1,48.0,43,2026-08-21
Pune,2026-08-21 10:00:00,7.8,14.3,137.0,3.1,4.9,59.0,43,2026-08-21
Pune,2026-08-21 11:00:00,9.2,17.2,123.0,2.2,4.6,67.0,42,2026-08-21
Pune,2026-08-21 12:00:00,9.7,18.7,121.0,1.8,4.3,71.0,42,2026-08-21
Pune,2026-08-21 13:00:00,9.9,19.6,124.0,1.8,4.0,72.0,41,2026-08-21
Pune,2026-08-21 14:00:00,9.7,19.0,128.0,2.0,3.8,71.0,41,2026-08-21
Pune,2026-08-21 15:00:00,8.6,16.2,131.0,2.4,3.8,68.0,41,2026-08-21
Pune,2026-08-21 16:00:00,7.4,13.1,136.0,3.1,4.0,63.0,40,2026-08-21
Pune,2026-08-21 17:00:00,9.2,17.0,143.0,3.9,4.0,56.0,40,2026-08-21
Pune,2026-08-21 18:00:00,9.6,17.1,156.0,6.4,4.8,49.0,39,2026-08-21
Pune,2026-08-21 19:00:00,9.4,15.1,172.0,9.8,5.9,40.0,39,2026-08-21
Pune,2026-08-21 20:00:00,9.1,13.9,182.0,12.0,6.7,33.0,38,2026-08-21
Pune,2026-08-21 21:00:00,9.1,12.7,183.0,12.1,7.0,31.0,37,2026-08-21
Pune,2026-08-21 22:00:00,7.9,11.0,178.0,11.0,7.0,31.0,37,2026-08-21
Pune,2026-08-21 23:00:00,6.0,8.6,169.0,9.8,6.8,32.0,37,2026-08-21
Pune,2026-08-22 00:00:00,4.9,7.3,155.0,8.6,6.4,33.0,36,2026-08-22
Pune,2026-08-22 01:00:00,4.2,6.7,136.0,7.3,5.9,33.0,36,2026-08-22
Pune,2026-08-22 02:00:00,3.8,5.8,123.0,6.3,5.5,34.0,36,2026-08-22
Pune,2026-08-22 03:00:00,3.1,4.9,117.0,5.9,5.4,34.0,36,2026-08-22
Pune,2026-08-22 04:00:00,2.7,4.0,115.0,5.9,5.4,33.0,37,2026-08-22
Pune,2026-08-22 05:00:00,2.1,3.3,119.0,5.2,5.2,36.0,37,2026-08-22
Pune,2026-08-22 06:00:00,2.2,3.3,133.0,5.6,5.2,36.0,37,2026-08-22
Pune,2026-08-22 07:00:00,3.5,4.9,153.0,6.1,5.1,37.0,37,2026-08-22
Pune,2026-08-22 08:00:00,3.8,5.5,164.0,6.1,4.9,40.0,37,2026-08-22
Pune,2026-08-22 09:00:00,5.3,9.1,156.0,5.0,4.4,46.0,37,2026-08-22
Pune,2026-08-22 10:00:00,6.4,12.6,138.0,3.3,3.8,54.0,37,2026-08-22
Pune,2026-08-22 11:00:00,7.0,14.2,126.0,2.2,3.4,59.0,36,2026-08-22
Pune,2026-08-22 12:00:00,7.6,15.8,124.0,2.0,3.3,61.0,36,2026-08-22
Pune,2026-08-22 13:00:00,7.9,15.9,127.0,2.3,3.3,60.0,35,2026-08-22
Pune,2026-08-22 14:00:00,8.0,15.6,133.0,3.0,3.5,58.0,35,2026-08-22
Pune,2026-08-22 15:00:00,8.6,15.4,141.0,4.4,3.9,54.0,34,2026-08-22
Pune,2026-08-22 16:00:00,8.7,15.7,152.0,6.2,4.4,48.0,34,2026-08-22
Pune,2026-08-22 17:00:00,9.5,17.5,162.0,5.9,5.1,50.0,35,2026-08-22
Pune,2026-08-22 18:00:00,9.1,15.8,173.0,8.2,5.8,45.0,35,2026-08-22
Pune,2026-08-22 19:00:00,9.6,15.0,184.0,11.4,6.8,37.0,35,2026-08-22
Pune,2026-08-22 20:00:00,10.1,15.4,188.0,13.6,7.6,31.0,35,2026-08-22
Pune,2026-08-22 21:00:00,9.2,13.4,180.0,14.0,7.9,28.0,35,2026-08-22
Pune,2026-08-22 22:00:00,8.4,11.5,164.0,13.3,8.0,27.0,35,2026-08-22
Pune,2026-08-22 23:00:00,6.9,9.5,149.0,12.2,7.8,27.0,35,2026-08-22
Pune,2026-08-23 00:00:00,5.6,7.9,136.0,10.4,7.3,28.0,35,2026-08-23
Pune,2026-08-23 01:00:00,4.3,6.6,122.0,8.1,6.5,30.0,35,2026-08-23
Pune,2026-08-23 02:00:00,3.4,5.5,113.0,6.4,5.9,31.0,36,2026-08-23
Pune,2026-08-23 03:00:00,3.0,4.6,109.0,5.7,5.5,32.0,35,2026-08-23
Pune,2026-08-23 04:00:00,2.2,3.2,108.0,5.5,5.2,32.0,35,2026-08-23
Pune,2026-08-23 05:00:00,2.9,4.7,111.0,5.8,5.2,32.0,35,2026-08-23
Pune,2026-08-23 06:00:00,2.8,4.2,121.0,5.3,5.1,34.0,35,2026-08-23
Pune,2026-08-23 07:00:00,3.3,5.3,135.0,4.6,5.0,37.0,36,2026-08-23
Pune,2026-08-23 08:00:00,4.0,7.3,143.0,3.9,4.9,42.0,36,2026-08-23
Pune,2026-08-23 09:00:00,5.7,11.1,138.0,3.1,4.7,49.0,36,2026-08-23
Pune,2026-08-23 10:00:00,7.6,16.2,126.0,2.4,4.4,57.0,36,2026-08-23
Pune,2026-08-23 11:00:00,8.8,19.2,117.0,1.8,4.2,63.0,36,2026-08-23
Pune,2026-08-23 12:00:00,9.4,20.0,115.0,1.5,3.9,65.0,36,2026-08-23
Pune,2026-08-23 13:00:00,9.3,20.3,115.0,1.4,3.7,65.0,37,2026-08-23
Pune,2026-08-23 14:00:00,9.3,20.0,117.0,1.6,3.6,64.0,37,2026-08-23
Pune,2026-08-23 15:00:00,8.1,16.5,120.0,2.0,3.7,61.0,37,2026-08-23
Pune,2026-08-23 16:00:00,7.0,13.1,125.0,2.7,3.9,57.0,37,2026-08-23
Pune,2026-08-23 17:00:00,7.3,13.3,131.0,3.2,3.9,52.0,37,2026-08-23
Pune,2026-08-23 18:00:00,7.7,14.3,139.0,5.6,4.9,45.0,36,2026-08-23
Pune,2026-08-23 19:00:00,8.2,13.6,147.0,8.9,6.3,36.0,36,2026-08-23
Pune,2026-08-23 20:00:00,9.3,14.4,151.0,11.0,7.2,29.0,36,2026-08-23
Pune,2026-08-23 21:00:00,9.6,14.8,148.0,11.0,7.3,27.0,36,2026-08-23
Pune,2026-08-23 22:00:00,9.0,15.3,140.0,9.8,7.0,29.0,36,2026-08-23
Pune,2026-08-23 23:00:00,8.4,14.7,131.0,8.5,6.6,30.0,36,2026-08-23
Pune,2026-08-24 00:00:00,7.6,12.7,121.0,7.3,6.1,31.0,36,2026-08-24
Pune,2026-08-24 01:00:00,5.8,10.2,109.0,6.0,5.5,33.0,37,2026-08-24
Pune,2026-08-24 02:00:00,4.4,8.0,102.0,5.1,5.1,34.0,37,2026-08-24
Pune,2026-08-24 03:00:00,3.6,6.4,99.0,4.8,5.0,34.0,37,2026-08-24
Pune,2026-08-24 04:00:00,3.3,5.8,100.0,4.8,5.0,34.0,37,2026-08-24
Pune,2026-08-24 05:00:00,3.9,8.0,107.0,4.3,4.6,37.0,38,2026-08-24
Pune,2026-08-24 06:00:00,4.3,8.4,126.0,4.8,5.0,37.0,38,2026-08-24
Pune,2026-08-24 07:00:00,5.0,10.0,150.0,5.5,5.4,38.0,38,2026-08-24
Pune,2026-08-24 08:00:00,6.2,12.2,164.0,5.6,5.7,41.0,39,2026-08-24
Pune,2026-08-24 09:00:00,8.2,17.1,158.0,4.8,5.6,49.0,39,2026-08-24
Pune,2026-08-24 10:00:00,10.2,21.8,141.0,3.4,5.3,61.0,40,2026-08-24
Pune,2026-08-24 11:00:00,11.1,22.8,129.0,2.4,5.0,69.0,40,2026-08-24
Pune,2026-08-24 12:00:00,11.2,22.8,126.0,1.9,4.7,73.0,41,2026-08-24
Pune,2026-08-24 13:00:00,10.4,20.8,127.0,1.7,4.3,74.0,41,2026-08-24
Pune,2026-08-24 14:00:00,10.2,20.4,130.0,1.9,4.1,73.0,41,2026-08-24
Pune,2026-08-24 15:00:00,9.6,19.1,133.0,2.4,4.1,69.0,42,2026-08-24
Pune,2026-08-24 16:00:00,9.1,17.3,138.0,3.3,4.3,61.0,42,2026-08-24
Pune,2026-08-24 17:00:00,11.3,25.2,145.0,4.5,4.6,53.0,43,2026-08-24
Pune,2026-08-24 18:00:00,11.2,22.9,158.0,6.4,5.4,47.0,43,2026-08-24
Pune,2026-08-24 19:00:00,10.8,21.0,173.0,8.9,6.5,40.0,44,2026-08-24
Pune,2026-08-24 20:00:00,11.1,21.0,181.0,10.7,7.3,34.0,45,2026-08-24
Pune,2026-08-24 21:00:00,11.1,21.4,175.0,11.2,7.5,32.0,45,2026-08-24
Pune,2026-08-24 22:00:00,11.5,21.1,161.0,10.9,7.4,31.0,46,2026-08-24
Pune,2026-08-24 23:00:00,10.7,20.1,147.0,10.3,7.2,31.0,46,2026-08-24
Pune,2026-08-25 00:00:00,7.9,15.3,136.0,9.1,6.8,31.0,47,2026-08-25
Pune,2026-08-25 01:00:00,6.2,12.0,125.0,7.5,6.2,32.0,47,2026-08-25
Pune,2026-08-25 02:00:00,5.5,11.1,117.0,6.3,5.8,33.0,47,2026-08-25
Pune,2026-08-25 03:00:00,4.4,8.7,112.0,5.7,5.6,33.0,47,2026-08-25
Pune,2026-08-25 04:00:00,3.5,7.2,109.0,5.5,5.5,33.0,47,2026-08-25
Pune,2026-08-25 05:00:00,3.5,7.5,113.0,4.8,4.7,35.0,47,2026-08-25
Pune,2026-08-25 06:00:00,3.5,6.8,130.0,5.3,5.1,35.0,47,2026-08-25
Pune,2026-08-25 07:00:00,4.1,8.1,153.0,5.8,5.6,36.0,47,2026-08-25
Pune,2026-08-25 08:00:00,5.3,11.6,166.0,5.9,5.9,40.0,47,2026-08-25
Pune,2026-08-25 09:00:00,8.2,19.3,160.0,5.0,5.7,48.0,47,2026-08-25
Pune,2026-08-25 10:00:00,10.3,24.6,144.0,3.5,5.3,60.0,47,2026-08-25
Pune,2026-08-25 11:00:00,11.5,27.6,132.0,2.4,4.9,68.0,47,2026-08-25
Pune,2026-08-25 12:00:00,12.2,28.9,129.0,1.9,4.5,72.0,47,2026-08-25
Pune,2026-08-25 13:00:00,12.6,31.1,129.0,1.8,4.2,74.0,47,2026-08-25
Pune,2026-08-25 14:00:00,12.3,29.8,131.0,2.0,4.0,73.0,48,2026-08-25
Pune,2026-08-25 15:00:00,11.2,25.7,133.0,2.6,4.0,70.0,48,2026-08-25
Pune,2026-08-25 16:00:00,11.0,24.7,136.0,3.5,4.1,64.0,48,2026-08-25
Pune,2026-08-25 17:00:00,21.3,50.8,142.0,4.4,4.3,60.0,49,2026-08-25
Pune,2026-08-25 18:00:00,18.6,41.9,156.0,6.2,5.0,53.0,50,2026-08-25
Pune,2026-08-25 19:00:00,17.0,36.0,173.0,8.6,5.9,44.0,51,2026-08-25
Pune,2026-08-25 20:00:00,15.8,32.6,182.0,10.6,6.8,37.0,51,2026-08-25
Pune,2026-08-25 21:00:00,15.2,30.5,178.0,11.8,7.5,33.0,52,2026-08-25
Pune,2026-08-25 22:00:00,14.9,30.4,165.0,12.5,8.1,30.0,52,2026-08-25
Pune,2026-08-25 23:00:00,14.4,27.9,152.0,12.5,8.3,29.0,52,2026-08-25
Pune,2026-08-26 00:00:00,12.7,24.9,137.0,11.2,7.8,29.0,53,2026-08-26
Pune,2026-08-26 01:00:00,10.6,22.7,122.0,9.2,6.9,31.0,53,2026-08-26
Pune,2026-08-26 02:00:00,8.7,17.1,111.0,7.5,6.2,33.0,53,2026-08-26
Pune,2026-08-26 03:00:00,6.9,14.8,107.0,6.5,5.9,34.0,54,2026-08-26
Pune,2026-08-26 04:00:00,6.2,13.1,109.0,5.9,5.8,35.0,54,2026-08-26
Pune,2026-08-26 05:00:00,4.4,9.6,116.0,4.8,5.2,39.0,54,2026-08-26
Pune,2026-08-26 06:00:00,4.1,8.7,135.0,5.3,5.4,39.0,54,2026-08-26
Pune,2026-08-26 07:00:00,4.4,8.8,160.0,6.0,5.8,39.0,54,2026-08-26
Pune,2026-08-26 08:00:00,5.2,10.0,174.0,6.1,5.9,42.0,54,2026-08-26
Pune,2026-08-26 09:00:00,7.6,16.8,165.0,5.1,5.7,51.0,54,2026-08-26
Pune,2026-08-26 10:00:00,10.4,23.6,146.0,3.5,5.4,63.0,54,2026-08-26
Pune,2026-08-26 11:00:00,13.5,32.7,131.0,2.3,5.1,72.0,54,2026-08-26
Pune,2026-08-26 12:00:00,15.4,38.5,128.0,1.8,4.9,77.0,54,2026-08-26
Pune,2026-08-26 13:00:00,14.9,36.0,129.0,1.7,4.7,80.0,55,2026-08-26
Pune,2026-08-26 14:00:00,15.4,36.7,133.0,2.0,4.6,80.0,55,2026-08-26
Pune,2026-08-26 15:00:00,16.1,37.7,138.0,2.5,4.6,77.0,55,2026-08-26
Pune,2026-08-26 16:00:00,15.8,35.7,146.0,3.4,4.8,71.0,55,2026-08-26
